model,rmse,TEmax,TEmaxt,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,replicate,sink,source,site
1e,2.1328916258819497,0.0744161083201957,1,0.0870405177063038,0.0528502803953545,0.0744161083201957,0.0684396844264261,0.061637819422616,0.0620265472347015,0.0574254227496699,0.0545034266696719,0.0570374173944848,0.05615795487754,0.0652510925466685,0.0870405177063038,0.0547360628919236,0.0307660497641624,0.0263591916544481,0.0206156028289143,0.0153194446188904,0.0136760199884754,0.0101952941877578,0.2416232556674438,0.2612231550763233,0.1738512520785342,0.07247642606221,0.0203764872838947,0.0116433909901956,0.0240186751863333,0.0363707061759073,0.0413385858489028,1,0,do_max,tmmx,01472104
1e,NA,0.0648038075598415,0,0.0683431885164717,0.0648038075598415,0.0621873795914647,0.0588468096239719,0.0541192192900087,0.0569182676520949,0.0509317741244066,0.0524785056842912,0.0509712009630191,0.055763660281873,0.0683431885164717,0.0657322209565647,0.0427840373810045,0.0270176785802464,0.0212685999584173,0.0149032705431279,0.0109866227232795,0.0109617959325881,0.0094150658575545,-0.1991014712932329,-0.1516802681172212,-0.1544655315162557,-0.1691935908431668,-0.1612435833021266,-0.1244927908198377,-0.0830315974199684,-0.0592872973692616,-0.0454630442997496,0,0,do_min,tmmx,01472119
1e,NA,0.0704644190156688,2,0.0647055159253416,0.0665536831656037,0.0673286233071897,0.0704644190156688,0.0611013173768007,0.0603740884110583,0.0575899234515066,0.0588389432880686,0.0577438978481114,0.059987891289025,0.063983574258914,0.0647055159253416,0.0432446690439398,0.0262652464489247,0.0221253077888555,0.0172643302641593,0.0121345705709114,0.0097755358318162,0.0105573336746068,-0.0896774173958741,-0.0486615860077757,-0.0837749297406144,-0.1258617765967589,-0.134900607904454,-0.1076398642659085,-0.0700616964372321,-0.0499447139448131,-0.0360553263109232,1,0,do_mean,tmmx,01472119
1e,NA,0.0744448740516734,1,0.053183674165911,0.0649616710546329,0.0744448740516734,0.0717570969689323,0.0672641953162993,0.0696766946378695,0.065612597147014,0.0638583842842718,0.0630696040919114,0.0612995284918142,0.0437004711688699,0.053183674165911,0.0354931719626703,0.0262130222107762,0.0253100389515389,0.0178813351586752,0.013947131560504,0.011427642065268,0.0116931656796806,0.0473222180557553,0.0470670014319193,-0.0371091281008112,-0.1176822061021904,-0.1472891422857883,-0.1306054016790801,-0.0924834601148864,-0.0737565212042183,-0.0592787421162244,1,0,do_max,tmmx,01472119
1e,NA,0.0573667699931723,5,0.0811847599760536,0.0540380177765612,0.0439525474348612,0.0493644480016041,0.0492204733109384,0.0511334932379135,0.0573667699931723,0.0544234530601243,0.0525313078774555,0.054835192780637,0.0811847599760536,0.0716127838406156,0.0459284867952241,0.0316779433524901,0.0260084296002661,0.0244143787114988,0.0243925305913528,0.0252035630878973,0.0273982766208675,-0.1876771171821097,-0.1251107286869581,-0.0621457924942101,-0.0070062265435341,0.0286965907912858,0.0544875209754684,0.0685340581606852,0.0690464703683843,0.0748826933685896,0,0,do_min,tmmx,01473499
1e,NA,0.0671998308321318,6,0.0834781020266764,0.0571262885935208,0.0321592950284265,0.0424288222257752,0.0482514124651785,0.0579285794211641,0.0601631455259272,0.0671998308321318,0.0635841022206945,0.063880841723513,0.0834781020266764,0.058511108461583,0.0423774319127316,0.0339763414900941,0.0302576008055306,0.0286765790219325,0.0292112892580169,0.0300728773482859,0.0318147578847035,-0.1610304337681809,-0.0928896250786764,-0.033930260894186,0.0157012107714386,0.0463908208024412,0.0690142421716059,0.0809004300533471,0.0832119659515936,0.0889620663412889,0,0,do_mean,tmmx,01473499
1e,NA,0.059116954997925,8,0.0496577369435262,0.0380108029600333,0.0257124253299152,0.0363178480244568,0.0416280430683969,0.0481926975709128,0.0501234650991083,0.0548509817533317,0.0586921558782751,0.059116954997925,0.0496577369435262,0.0373593593134076,0.0335571716301239,0.0316295304152227,0.032655198147796,0.0324753687046689,0.0336683539001453,0.0365438210277918,0.0372759290302893,-0.1023843281753476,-0.0457530246082728,0.0019063072469481,0.0424729582937288,0.0672312849771902,0.0848961332807409,0.0934580311252999,0.0947574257717242,0.0984412969307092,0,0,do_max,tmmx,01473499
1e,1.8596642050752408,0.0560936937625689,2,0.0518313705927266,0.0558433656052761,0.0465336362593485,0.0560936937625689,0.0544193353296908,0.0518732415236568,0.0546633937074541,0.0549842637160594,0.0542373001363587,0.03825938664071,0.0518313705927266,0.0426028791322188,0.0316193038371847,0.0223010681556132,0.0165300789422758,0.011767585030944,0.0116805307493819,0.0113723956052818,0.0101459162107313,-0.1572947348647503,-0.0802090014989953,-0.0301914596000423,-0.0069660293561226,0.0082692092757662,0.0397566807171285,0.0705484061966165,0.0861490160718322,0.0915437561509226,0,0,do_min,tmmx,01473500
1e,2.11920394775888,0.0599634040527425,0,0.0521643394219981,0.0599634040527425,0.0508724662793431,0.0596298226514262,0.0558032177849144,0.0552949034842452,0.0575269544683692,0.0596476854694052,0.0586836088778701,0.0582405838293724,0.0521643394219981,0.0431625155926712,0.0336220320490946,0.0222038086942889,0.0189848848895716,0.0157495381699952,0.0144097751393143,0.0138173110380554,0.0135211938481026,-0.0546652872348949,0.0417369322515371,0.0767766943268197,0.0758431350342473,0.0710101556436027,0.0882990159766408,0.1096254876630698,0.1209497743012791,0.1224650026024145,0,0,do_mean,tmmx,01473500
1e,2.526752913005613,0.0585785377612402,2,0.0435391409213633,0.0500010888243801,0.055639139248528,0.0585785377612402,0.0550449050818515,0.0531479012708149,0.0536139465552997,0.0537631983056636,0.0512945022959587,0.0513351252178726,0.0379010904972151,0.0435391409213633,0.0385578376777849,0.0287478719333399,0.0218190458164572,0.0180841558396681,0.0182490193174149,0.0167137284624994,0.0138066206234476,0.0901801029110167,0.1752658238411794,0.1761328320743189,0.1379244337949774,0.1075609630013212,0.1083988607031737,0.1232851110283347,0.1324118748170936,0.1277610395573661,1,0,do_max,tmmx,01473500
1e,NA,0.0890347268744202,0,0.0978112873024846,0.0890347268744202,0.0574237012515602,0.0600021332269398,0.0566458850029383,0.0520348046874742,0.0577435055345689,0.0594460787654677,0.0563772079637875,0.0580021124943541,0.0978112873024846,0.0664094236599429,0.0389996904648449,0.0246713572971919,0.0186634772510112,0.0173641530625957,0.0180343482647995,0.0170108879471694,0.0167152387894013,-0.4157541243202451,-0.3172636124737341,-0.2074618685543869,-0.1202591840655713,-0.0693919595287654,-0.0407830132901628,-0.0243052080617973,-0.0241371131771161,-0.0312959842072795,0,0,do_min,tmmx,01473675
1e,NA,0.0837992251174251,0,0.086773293159665,0.0837992251174251,0.0662121919044901,0.0607754124139658,0.0600623087661124,0.0515422814208409,0.0563482633865973,0.058253883199887,0.0587170979159632,0.0574604032048854,0.086773293159665,0.0691862599467303,0.0430282916452689,0.0280493401472928,0.018802720852408,0.0173528413977704,0.0165379734024835,0.0181789240421542,0.0175715969544718,-0.3558914553474574,-0.2864259407389987,-0.2014455840404751,-0.1243366424099788,-0.0772937065508741,-0.0497084817906824,-0.0321132265113241,-0.0287264361758533,-0.0351595980383329,0,0,do_mean,tmmx,01473675
1e,NA,0.0560262930497831,0,0.0283162621909756,0.0560262930497831,0.0540232176573571,0.0523483981290218,0.0526274377488293,0.0509970255276428,0.0509808583062166,0.052947035122423,0.0507273472057144,0.0540230279406445,0.0283162621909756,0.0259290327830135,0.0210623591991595,0.0176588645215991,0.0176226846680671,0.0165105607609594,0.01781344691442,0.0142137028488772,0.0165893646218066,-0.0699118106481606,-0.0558110198711254,-0.0458468887217715,-0.0271188122679412,-0.0145135048673573,-0.0105527767713904,-0.006161271110814,-0.0097606180783912,-0.0234141029188196,0,0,do_max,tmmx,01473675
1e,NA,0.0661812821004997,8,0.0613515811945348,0.0390031665797981,0.0364930468397492,0.0511434630621848,0.0555543869880974,0.0576838697348862,0.0617440955912689,0.0617360149169392,0.0654925749074315,0.0661812821004997,0.0613515811945348,0.0589869031690987,0.0459590108082829,0.0387414913653169,0.031782079502326,0.0274940157035967,0.0280367474345327,0.0297519795081457,0.0261435732141502,0.0179188637652772,0.0541732399635168,0.1100214303094772,0.1560721174195174,0.1799694200551342,0.2013858840154875,0.2242722095111038,0.2310351541260173,0.2303694430470582,0,0,do_min,tmmx,01473780
1e,NA,0.0680466565245757,8,0.0678715040717832,0.0351212891782237,0.0422608668248295,0.0562592706126865,0.0598187360947469,0.0613184233820104,0.0614829543108071,0.0639291988267275,0.0633279256684713,0.0680466565245757,0.060516758799067,0.0678715040717832,0.055492762190506,0.045036705605156,0.0401995123527189,0.0340324100579515,0.0328449738681156,0.0335065677998822,0.030944895728072,0.0820561731911954,0.1261543485332261,0.1756792231221987,0.209595648094934,0.223382869881083,0.2366698931193385,0.2537124804237525,0.2581516306539862,0.2556202517718074,1,0,do_mean,tmmx,01473780
1e,NA,0.0706488217513472,7,0.0756940754882469,0.0340981325229756,0.0431947226413848,0.058899620454952,0.06267420519738,0.0573571352075828,0.0618394021341978,0.0633407754686338,0.0706488217513472,0.0666999520964379,0.0663866334148941,0.0756940754882469,0.0660839429457819,0.0564609465429282,0.0468437874794831,0.0396593660205037,0.0385639469862286,0.0402747744422714,0.0360722114529647,0.1625767648176933,0.1888134674101443,0.2216807510252292,0.2421956943870805,0.2470644023070139,0.2525521629187485,0.2671301089290492,0.2709221288202497,0.2645665373469614,1,0,do_max,tmmx,01473780
1e,NA,0.1333059227296764,0,0.113754503910603,0.1333059227296764,0.067324614673362,0.064581851029327,0.0647887092744452,0.0597792825340347,0.0581414083827217,0.062012136260594,0.0574015977213737,0.0576647846408058,0.113754503910603,0.0477731958542922,0.0289511232199157,0.0203845357915247,0.0182218367039222,0.0170090503084356,0.0195561518101859,0.0183181129737151,0.0188599484224013,0.4218055872228772,0.2466510394256734,0.1338965150184926,0.0633600677791446,0.0399922436902035,0.0257210602528197,0.0122878024363269,0.0117304038067165,0.0125248888818672,0,0,do_min,tmmx,01474500
1e,NA,0.1583591738939751,0,0.1534653935565632,0.1583591738939751,0.0623110994231967,0.0623757819116068,0.0600991679895478,0.0591868324824377,0.0638998204334281,0.0631642001998119,0.0627391844643997,0.062389001084419,0.1534653935565632,0.0569227901466658,0.0299720481503532,0.0193734435913627,0.0164689756281197,0.0168870225708603,0.0160952662408178,0.0174466728403298,0.0172621831900971,-0.5589193139527682,-0.3319461138497698,-0.1840802277548339,-0.0879854281248343,-0.0449398007074934,-0.0223763521233965,-0.0161007541284195,-0.029184588558175,-0.0351734649247005,0,0,do_mean,tmmx,01474500
1e,NA,0.1703882398483255,0,0.1692224051604199,0.1703882398483255,0.0584150117973833,0.0566466581045496,0.058941652679583303,0.0533740361270889,0.0587596896456961,0.0576746405161584,0.0602482779589544,0.058821343539266,0.1692224051604199,0.0567284785586587,0.0290953336497979,0.0202985483970505,0.0152636729746365,0.0145271240955828,0.0157628957731609,0.0167114186804453,0.0175246122985008,-0.5832377820993329,-0.3428580415782117,-0.1888674758382916,-0.0897909718263675,-0.0486015036171125,-0.0264660417898612,-0.0194421816865656,-0.0310541203649173,-0.0366326796367485,0,0,do_max,tmmx,01474500
1e,NA,0.0559221281156174,1,0.072185276845287,0.0515081154633018,0.0559221281156174,0.0546677639999756,0.0481327206143226,0.0467992405901229,0.0471566005678546,0.0421427579440664,0.0437907900928477,0.0428481838876063,0.0681676452667502,0.072185276845287,0.0401688859578195,0.0233402176062722,0.0152906109447222,0.0125110969207334,0.0099478081411391,0.0129118449670889,0.0095712107411647,-0.3753222659800931,-0.4218066399703927,-0.3344501321919221,-0.2353672221754909,-0.1731492056126637,-0.1311767557193567,-0.0988904501517059,-0.0938141166232164,-0.0711782412828518,1,0,do_min,tmmx,01475530
1e,NA,0.0798770634266679,0,0.1141784200665625,0.0798770634266679,0.0554004334780132,0.0457734046428241,0.0457704013202487,0.0392268678395126,0.0405229733814799,0.0434489834494324,0.0446837720089254,0.0435867508183357,0.1141784200665625,0.089308721797267,0.0467515736645307,0.0264943350511501,0.0163999693746085,0.0129750910674069,0.0108834212966984,0.0116801055603,0.0115509388324821,-0.5558861276730938,-0.4897013445572946,-0.3589284270121478,-0.2327826730733309,-0.160997503198064,-0.1132487170055852,-0.0800433193466209,-0.0819872137223534,-0.0652261385255365,0,0,do_mean,tmmx,01475530
1e,NA,0.0954573688886361,0,0.1265165123505609,0.0954573688886361,0.0537681172302103,0.0462205066685778,0.0494225508539317,0.047043089531755,0.0459570968311789,0.0449000860504161,0.0438763981857252,0.0472433362308692,0.1265165123505609,0.0843156603667799,0.0425122005706825,0.0231995153592253,0.0159715467605552,0.0125344182933416,0.009658792027121,0.0114942048605351,0.0103067829311409,-0.5838252074545892,-0.4845664747276301,-0.3401436583341328,-0.2168336760221169,-0.1496801176560892,-0.1060697019560553,-0.0779524393657895,-0.0810557056432009,-0.0622988351840403,0,0,do_max,tmmx,01475530
1e,NA,0.1294042097731913,0,0.1148994826488207,0.1294042097731913,0.066437707730006,0.0641864750963369,0.0646257885426971,0.0570529368721952,0.0592253418467923,0.0632025689513476,0.0598611973346776,0.062410613386857,0.1148994826488207,0.0517298982065472,0.0301818941902805,0.0198062042964128,0.0187630355757789,0.0152359840088612,0.0200901476664033,0.0174834068341765,0.0171788870224364,0.2925859539413052,0.1338371633648758,0.0691573466859372,0.0164259567612919,-0.001340143803534,-0.0042949143977173,-0.0054310940722027,0.0043797226746704,0.0188355001167545,0,0,do_min,tmmx,01475548
1e,NA,0.1053428974783012,0,0.1138100087461834,0.1053428974783012,0.0602816084355767,0.0605600491877356,0.0525524450863432,0.0586574352233808,0.0531826861693379,0.0558119011440672,0.0544557751023411,0.0563568518503847,0.1138100087461834,0.0684185846363515,0.0361347003652932,0.0197891746132838,0.0169137737878524,0.015416589177536,0.0177114381500917,0.0155230615017311,0.0150131968250765,-0.5033713294619061,-0.3759204770763976,-0.23531773840466,-0.1347661725943842,-0.0793564717317204,-0.0507173042392813,-0.0344797694690149,-0.042280599905407897,-0.0446070697066688,0,0,do_mean,tmmx,01475548
1e,NA,0.166417155678998,0,0.1821164066338791,0.166417155678998,0.0631953072339541,0.0582765787997639,0.0550534949890028,0.0531235072536488,0.0529771234883647,0.0607927119043317,0.0580017135683172,0.0573485276129275,0.1821164066338791,0.0784008567992081,0.0349308667350136,0.0190400583637405,0.0157745576978344,0.0118225494257949,0.0135990416095307,0.0149351916597341,0.0161976235023224,-0.6345877236814481,-0.4194128728378262,-0.2484378348713891,-0.1362408645679402,-0.085007628900675,-0.05783837759278,-0.0495816824493518,-0.0577063786329918,-0.0539248430515211,0,0,do_max,tmmx,01475548
1e,0.9921030558061684,0.0840692567044612,3,0.0877594298853766,0.0365430234540359,0.0571079428422147,0.0818269111076039,0.0840692567044612,0.0790883494985443,0.0729921832332246,0.074224993818693,0.0637810400452602,0.064254839924395,0.0481974081619232,0.0688752186400855,0.0873152416306195,0.0877594298853766,0.080308212271583,0.066867491467749,0.0579374703904597,0.0485587825929538,0.0438589499125728,-0.3354924158251686,-0.4242128811580915,-0.4919338524211921,-0.5013008733078478,-0.4700368595519972,-0.4299052229259487,-0.3943075512779014,-0.3655135504665084,-0.342455180014328,3,0,do_min,tmmx,01480617
1e,0.9801018070636048,0.0864109499355253,3,0.080059495959551,0.0367100015376985,0.0538776930748079,0.0826059744746508,0.0864109499355253,0.0832206639307946,0.0808393095149373,0.0782461618893589,0.0704414806628305,0.070620027797759,0.0351036984198296,0.0523856672364918,0.0734667746098607,0.080059495959551,0.0744317169465551,0.0708578922720368,0.0594960977273229,0.0515133524070453,0.0466410631210646,-0.2814219990205611,-0.37138994937975,-0.4594534044958827,-0.4863702865599584,-0.468147375774205,-0.4345089026173808,-0.4019088951006262,-0.3718696567612011,-0.3492308322676607,3,0,do_mean,tmmx,01480617
1e,1.4033888896473097,0.1249317976455733,3,0.0656719366864207,0.0595329648983396,0.0673879064107563,0.1064385569361062,0.1249317976455733,0.118717992279639,0.1149551623822765,0.1063528902347457,0.0962236560776733,0.090813130811695,0.0154007540519351,0.0232726000626439,0.0478770872745685,0.0656719366864207,0.0632614701369418,0.0639665990638766,0.0573444195636598,0.048824079975429,0.0451801839327929,-0.0690567112539076,-0.2208250753290137,-0.3691052436869882,-0.4370312774486054,-0.4378806252913173,-0.4205911485924021,-0.3935337252298657,-0.3639687754800915,-0.3471167371407398,3,0,do_max,tmmx,01480617
1e,1.1424429783938008,0.073433594156102,4,0.0569573730497932,0.0406418607965698,0.0474850695101888,0.0664557216167884,0.0719418737573897,0.073433594156102,0.0658860383467173,0.0635926821856567,0.0686660017169783,0.0685079528046068,0.0431169271455347,0.0500263935801249,0.055085162783066,0.0569573730497932,0.0542071824366013,0.0472956126675997,0.0423482496358467,0.0432369246468376,0.0375037466277339,-0.1855928094126518,-0.2730728604133296,-0.3557929069307639,-0.3857511083357756,-0.3820292527181297,-0.3586421188521929,-0.3314887534823145,-0.3134159952718702,-0.3015969203240825,3,0,do_min,tmmx,01480870
